ward_no,Areaname,latitude,longitude
8,Near North Side,41.72516377,-87.586652573
8,Near North Side,41.727096769,-87.603034703
8,Near North Side,41.736684877,-87.602090719
8,Near North Side,41.735432271,-87.601471085
8,Near North Side,41.745853076,-87.59942526
8,Near North Side,41.754234523,-87.594341856
8,Near North Side,41.749272996,-87.580000483
8,Near North Side,41.75064205,-87.593034454
8,Near North Side,41.756385847,-87.571205553
8,Near North Side,41.75865028,-87.598649062
8,Near North Side,,
8,Near North Side,41.737119203,-87.571371101
8,Near North Side,41.747430102,-87.571040312
8,Near North Side,41.737094305,-87.572998178
8,Near North Side,41.72516377,-87.586652573
8,Near North Side,41.751100797,-87.58505475
8,Near North Side,41.739381109,-87.580621746
8,Near North Side,41.745068391,-87.584146411
8,Near North Side,41.745299141,-87.603799525
8,Near North Side,41.74536334,-87.601380296
8,Near North Side,41.750409276,-87.599098513
8,Near North Side,41.742971717,-87.582880965
8,Near North Side,41.744971708,-87.596782291
8,Near North Side,41.750751029,-87.571088975
8,Near North Side,41.739860331,-87.601274245
8,Near North Side,41.739860331,-87.601274245
8,Near North Side,41.746765368,-87.602624951
8,Near North Side,41.747053044,-87.603845629
8,Near North Side,41.721679621,-87.590638014
8,Near North Side,41.760003613,-87.579226245
8,Near North Side,41.725979085,-87.586269477
8,Near North Side,41.732539958,-87.57318012
8,Near North Side,41.715875639,-87.588979699
8,Near North Side,41.75133088,-87.601173245
8,Near North Side,41.759605335,-87.602959446
8,Near North Side,41.752813514,-87.591869744
8,Near North Side,41.751392992,-87.595012114
8,Near North Side,41.734249897,-87.582817634
8,Near North Side,41.754168689,-87.601635756
8,Near North Side,41.751391355,-87.595184375
8,Near North Side,41.754168689,-87.601635756
8,Near North Side,41.71602568,-87.59821903
8,Near North Side,41.733789017,-87.591718552
8,Near North Side,41.734249897,-87.582817634
8,Near North Side,41.748941844,-87.574716341
8,Near North Side,41.751658644,-87.571803858
8,Near North Side,41.756269943,-87.576088722
8,Near North Side,41.737094305,-87.572998178
8,Near North Side,41.742585739,-87.570525993
8,Near North Side,41.737847927,-87.594712949
8,Near North Side,41.736277091,-87.585212192
8,Near North Side,41.749122047,-87.579998583
8,Near North Side,41.726951565,-87.581792589
8,Near North Side,41.749407184,-87.581633336
8,Near North Side,41.751420646,-87.592486791
8,Near North Side,41.736940681,-87.583867161
8,Near North Side,41.74903863,-87.601485132
8,Near North Side,41.738756561,-87.584157489
8,Near North Side,41.751505533,-87.583994603
8,Near North Side,41.76363555,-87.583607896
8,Near North Side,41.739759416,-87.567272768
8,Near North Side,41.740361557,-87.600689622
8,Near North Side,41.746734658,-87.60383824
8,Near North Side,41.731190387,-87.603757691
8,Near North Side,41.725195744,-87.592440135
8,Near North Side,41.754391927,-87.599203385
8,Near North Side,41.738091377,-87.579380062
8,Near North Side,41.747633213,-87.604454701
8,Near North Side,41.752690858,-87.576009853
8,Near North Side,41.735755033,-87.603460555
8,Near North Side,41.747387654,-87.585882075
8,Near North Side,41.756336129,-87.573643378
8,Near North Side,41.749015615,-87.603907696
8,Near North Side,41.739135737,-87.594826433
8,Near North Side,41.750751895,-87.600322284
8,Near North Side,41.747250466,-87.578331129
8,Near North Side,41.751420646,-87.592486791
8,Near North Side,41.729083258,-87.586746398
8,Near North Side,41.722347855,-87.584505639
8,Near North Side,41.737807379,-87.586740625
8,Near North Side,41.741993199,-87.56973421
8,Near North Side,41.747732106,-87.596296338
8,Near North Side,41.752203876,-87.600360737
8,Near North Side,41.742117118,-87.566090519
8,Near North Side,41.726945137,-87.585434032
8,Near North Side,41.751198244,-87.572315031
8,Near North Side,41.749046469,-87.572278148
8,Near North Side,41.75079721,-87.574749466
8,Near North Side,,
8,Near North Side,41.754335256,-87.573601005
8,Near North Side,41.745225971,-87.572213338
8,Near North Side,41.734597039,-87.604774309
8,Near North Side,41.734547924,-87.585594973
8,Near North Side,41.744075668,-87.596136619
8,Near North Side,41.749272996,-87.580000483
8,Near North Side,41.750785006,-87.581661238
9,Edison Park,41.679862289,-87.621982218
9,Edison Park,,
9,Edison Park,41.691933664,-87.619615803
9,Edison Park,41.693909486,-87.618275829
9,Edison Park,41.655145413,-87.605117857
9,Edison Park,41.692281606,-87.613361976
9,Edison Park,41.690254625,-87.621021983
9,Edison Park,41.690438505,-87.621023616
9,Edison Park,41.711708807,-87.609013946
9,Edison Park,41.656604445,-87.614118085
9,Edison Park,,
9,Edison Park,41.67807221,-87.61964452
9,Edison Park,41.691972105,-87.619619039
9,Edison Park,41.711316615,-87.635666432
9,Edison Park,41.713544512,-87.63694256
9,Edison Park,41.700033413,-87.611902332
9,Edison Park,41.66833422,-87.628364125
9,Edison Park,41.690368459,-87.613306423
9,Edison Park,41.657966723,-87.603406393
9,Edison Park,41.670774853,-87.619618985
9,Edison Park,41.686687573,-87.607083385
9,Edison Park,41.666148365,-87.629485942
9,Edison Park,41.690209699,-87.618206966
9,Edison Park,41.657834264,-87.595982907
9,Edison Park,41.71190469,-87.61267058
9,Edison Park,41.670243641,-87.626026428
9,Edison Park,41.695982095,-87.596653142
9,Edison Park,41.664550814,-87.633024081
9,Edison Park,,
9,Edison Park,41.713128149,-87.635712769
9,Edison Park,41.667985339,-87.624737205
9,Edison Park,41.689904326,-87.607146058
9,Edison Park,41.682596015,-87.615421182
9,Edison Park,41.708738371,-87.610149648
9,Edison Park,41.654330716,-87.604311025
9,Edison Park,41.666347934,-87.623115519
9,Edison Park,41.668189482,-87.620471046
9,Edison Park,41.673394743,-87.626123702
9,Edison Park,41.6474468,-87.617234833
9,Edison Park,41.674333014,-87.616772178
9,Edison Park,41.708634623,-87.608927599
9,Edison Park,41.658710798,-87.604327498
9,Edison Park,41.654477487,-87.607555116
9,Edison Park,41.681389392,-87.615562721
9,Edison Park,41.708487135,-87.620007718
9,Edison Park,41.681283184,-87.622760954
9,Edison Park,41.682126507,-87.616704023
9,Edison Park,,
9,Edison Park,41.656860716,-87.605131469
9,Edison Park,41.727503622,-87.606173276
9,Edison Park,,
9,Edison Park,41.658243693,-87.615135472
9,Edison Park,41.699356921,-87.620917882
9,Edison Park,41.712423064,-87.620099717
9,Edison Park,41.726269511,-87.604571673
9,Edison Park,41.700908973,-87.606260588
9,Edison Park,41.712137557,-87.618758732
9,Edison Park,41.655003571,-87.613971228
9,Edison Park,41.697640565,-87.611061256
9,Edison Park,41.677161987,-87.619347092
9,Edison Park,41.704398653,-87.603921494
9,Edison Park,41.692806279,-87.606901056
9,Edison Park,41.699919416,-87.62001819
9,Edison Park,41.666967939,-87.63562573
9,Edison Park,41.673548279,-87.616795523
9,Edison Park,41.710001332,-87.615054079
9,Edison Park,41.693931223,-87.613405825
9,Edison Park,41.695982095,-87.596653142
9,Edison Park,41.693931223,-87.613405825
9,Edison Park,41.692281606,-87.613361976
9,Edison Park,41.655817552,-87.596042503
9,Edison Park,41.693931223,-87.613405825
9,Edison Park,41.693931223,-87.613405825
9,Edison Park,41.654916058,-87.61577622
9,Edison Park,41.686276338,-87.618971751
9,Edison Park,41.654389164,-87.60357486
9,Edison Park,41.701068834,-87.622158674
9,Edison Park,41.692310261,-87.621043241
9,Edison Park,41.713360588,-87.636933557
9,Edison Park,41.693909486,-87.618275829
9,Edison Park,41.710418768,-87.608980816
9,Edison Park,41.671693614,-87.619081765
9,Edison Park,,
9,Edison Park,41.702701967,-87.6111987
9,Edison Park,41.656719667,-87.607562877
9,Edison Park,41.676244151,-87.619591507
9,Edison Park,41.666043154,-87.630680214
9,Edison Park,41.692833841,-87.60431945
9,Edison Park,41.707099379,-87.628599988
9,Edison Park,41.699243893,-87.615983053
9,Edison Park,41.655616434,-87.614110781
9,Edison Park,41.699649093,-87.606223514
9,Edison Park,41.67355185,-87.616488016
9,Edison Park,41.695982095,-87.596653142
9,Edison Park,41.6853336,-87.621837751
9,Edison Park,41.688665244,-87.609536097
9,Edison Park,41.675745187,-87.624996177
9,Edison Park,41.704084444,-87.618554942
9,Edison Park,41.710092158,-87.628391506
9,Edison Park,41.706987456,-87.620244029
9,Edison Park,41.655619426,-87.616346583
9,Edison Park,41.70276311,-87.61966817
9,Edison Park,41.657937906,-87.597595535
9,Edison Park,41.693503532,-87.620960508
9,Edison Park,41.667911224,-87.624734358
9,Edison Park,41.658954103,-87.636473413
9,Edison Park,41.695982095,-87.596653142
9,Edison Park,41.686027299,-87.602928223
9,Edison Park,41.66861269,-87.622336658
9,Edison Park,41.708094122,-87.622128861
9,Edison Park,41.675744475,-87.62044259
9,Edison Park,41.712655533,-87.621741627
9,Edison Park,41.669995212,-87.617372964
9,Edison Park,41.659040991,-87.634060865
9,Edison Park,41.654165356,-87.606801161
9,Edison Park,41.653734113,-87.596395591
9,Edison Park,41.662218656,-87.638992673
9,Edison Park,,
9,Edison Park,41.72196003,-87.610074675
9,Edison Park,41.699135063,-87.619660681
9,Edison Park,41.673709333,-87.623733723
9,Edison Park,41.654371395,-87.603801933
9,Edison Park,41.685953051,-87.620827806
9,Edison Park,41.692659429,-87.617612314
9,Edison Park,41.687052498,-87.622433875
9,Edison Park,41.697603447,-87.619615366
9,Edison Park,41.706987456,-87.620244029
9,Edison Park,41.71174126,-87.622117959
9,Edison Park,41.667107251,-87.622975415
9,Edison Park,41.699135063,-87.619660681
9,Edison Park,41.695982095,-87.596653142
9,Edison Park,41.695982095,-87.596653142
9,Edison Park,41.655470847,-87.616725138
9,Edison Park,41.722410468,-87.604487072
9,Edison Park,41.692833841,-87.60431945
9,Edison Park,41.70087303,-87.618466004
9,Edison Park,41.712655737,-87.621774587
9,Edison Park,,
9,Edison Park,41.693909881,-87.612190453
9,Edison Park,41.69035934,-87.608363806
9,Edison Park,41.690471873,-87.608366203
9,Edison Park,41.665302791,-87.618760799
9,Edison Park,41.707658221,-87.623532647
9,Edison Park,41.701062775,-87.612377857
9,Edison Park,41.71319423,-87.623647547
9,Edison Park,41.704606609,-87.617351658
9,Edison Park,41.692833841,-87.60431945
9,Edison Park,41.692345957,-87.621046509
9,Edison Park,41.655682504,-87.596808838
9,Edison Park,41.664764882,-87.629431473
9,Edison Park,41.669837348,-87.626005254
9,Edison Park,41.712099006,-87.620063011
9,Edison Park,41.699135063,-87.619660681
9,Edison Park,41.695455773,-87.61101247
9,Edison Park,41.656738592,-87.61494361
9,Edison Park,41.653886078,-87.602142471
9,Edison Park,41.668420174,-87.627166357
9,Edison Park,41.702701967,-87.6111987
9,Edison Park,41.654412102,-87.605894557
9,Edison Park,41.712212313,-87.617541949
9,Edison Park,41.707160552,-87.623823775
9,Edison Park,41.65183772,-87.613274635
9,Edison Park,41.683583808,-87.620685544
9,Edison Park,41.677794878,-87.620504155
9,Edison Park,41.678076175,-87.619399217
9,Edison Park,41.687581283,-87.620963607
9,Edison Park,41.697478978,-87.615933095
9,Edison Park,41.664550814,-87.633024081
9,Edison Park,41.710001332,-87.615054079
9,Edison Park,41.705067984,-87.611263778
9,Edison Park,41.655454268,-87.602325995
9,Edison Park,41.689873321,-87.62237719
9,Edison Park,41.699896725,-87.62166992
9,Edison Park,41.655085042,-87.605118537
9,Edison Park,,
9,Edison Park,41.654351068,-87.604058309
9,Edison Park,41.685332125,-87.622042783
9,Edison Park,41.709802845,-87.631789692
9,Edison Park,41.723308994,-87.608136397
9,Edison Park,41.671697348,-87.623671635
9,Edison Park,41.675346776,-87.618711939
9,Edison Park,41.713721017,-87.635728334
9,Edison Park,41.690928496,-87.612461738
9,Edison Park,41.66605483,-87.636202873
9,Edison Park,41.652876569,-87.608707424
9,Edison Park,41.705066241,-87.602738412
9,Edison Park,41.682016195,-87.617938936
9,Edison Park,41.67807067,-87.619838547
9,Edison Park,41.695861422,-87.612241885
9,Edison Park,41.655682504,-87.596808838
9,Edison Park,41.666981056,-87.634622762
9,Edison Park,41.691928779,-87.621040127
9,Edison Park,41.707519433,-87.601839023
9,Edison Park,41.653409417,-87.604870291
9,Edison Park,41.710295834,-87.618713206
9,Edison Park,41.708090016,-87.622352305
9,Edison Park,41.710683429,-87.634435378
9,Edison Park,41.704511808,-87.614913767
9,Edison Park,41.676211368,-87.621828417
9,Edison Park,41.691385371,-87.621035138
9,Edison Park,41.690309508,-87.621021378
9,Edison Park,41.694916836,-87.618304948
9,Edison Park,41.697460407,-87.614717625
9,Edison Park,41.665152235,-87.635799047
9,Edison Park,41.65826567,-87.615138887
9,Edison Park,41.673363751,-87.627331944
9,Edison Park,41.692378887,-87.621046145
9,Edison Park,41.694309334,-87.620794172
9,Edison Park,41.712655533,-87.621741627
9,Edison Park,41.694425356,-87.620474341
9,Edison Park,41.709913167,-87.636842583
9,Edison Park,41.690640989,-87.605164338
9,Edison Park,41.699272959,-87.608369892
9,Edison Park,41.707300897,-87.614611711
9,Edison Park,41.72480702,-87.609383365
9,Edison Park,41.707202843,-87.620900851
9,Edison Park,41.709590456,-87.62356999
9,Edison Park,41.723009183,-87.609333947
9,Edison Park,41.706896035,-87.611316567
9,Edison Park,41.700833731,-87.619649223
9,Edison Park,41.706261756,-87.623152492
9,Edison Park,41.703076862,-87.613651704
9,Edison Park,41.710264475,-87.610191141
9,Edison Park,41.702857166,-87.606216668
9,Edison Park,41.657680884,-87.605502809
9,Edison Park,41.700859074,-87.613592211
9,Edison Park,41.668142924,-87.627154747
9,Edison Park,,
9,Edison Park,,
9,Edison Park,41.65633767,-87.614465032
9,Edison Park,41.707953073,-87.634475938
9,Edison Park,41.685332125,-87.622042783
9,Edison Park,41.685390419,-87.616407874
9,Edison Park,,
9,Edison Park,41.708245805,-87.627144526
9,Edison Park,41.710224302,-87.613846667
9,Edison Park,41.656818764,-87.614159613
9,Edison Park,41.65421175,-87.617255046
9,Edison Park,41.690303234,-87.619567923
9,Edison Park,41.704680723,-87.617354498
9,Edison Park,,
9,Edison Park,41.674399501,-87.620402527
9,Edison Park,41.68900733,-87.619033068
9,Edison Park,41.654225471,-87.617254894
9,Edison Park,41.677830552,-87.620503762
9,Edison Park,41.665514159,-87.618769441
9,Edison Park,41.693960671,-87.621658468
9,Edison Park,41.72659283,-87.606223844
9,Edison Park,41.708329404,-87.610139582
9,Edison Park,41.706987456,-87.620244029
9,Edison Park,41.697400897,-87.618376299
9,Edison Park,41.65662355,-87.610601226
9,Edison Park,41.657675845,-87.605140583
9,Edison Park,41.709571606,-87.630774068
9,Edison Park,41.685388131,-87.616481119
9,Edison Park,41.712687381,-87.619796466
9,Edison Park,41.667078596,-87.620120965
9,Edison Park,41.665427185,-87.621116374
9,Edison Park,41.66819542,-87.622315629
9,Edison Park,41.673548279,-87.616795523
9,Edison Park,41.674733942,-87.622558465
9,Edison Park,41.678949917,-87.62177995
9,Edison Park,41.657277934,-87.604277788
9,Edison Park,41.657277934,-87.604277788
9,Edison Park,41.657774851,-87.60474059
9,Edison Park,41.722831976,-87.606910954
9,Edison Park,41.710823697,-87.622406419
9,Edison Park,41.725218329,-87.604554246
9,Edison Park,41.674733942,-87.622558465
9,Edison Park,41.673894441,-87.620386138
9,Edison Park,41.711750989,-87.621473254
9,Edison Park,41.660591093,-87.633535412
9,Edison Park,41.653809103,-87.602121386
9,Edison Park,41.709557885,-87.630774218
9,Edison Park,41.705566937,-87.608566525
9,Edison Park,41.676735364,-87.620471921
9,Edison Park,41.713386276,-87.639365235
9,Edison Park,41.65561561,-87.613979055
9,Edison Park,41.686675992,-87.608291666
9,Edison Park,41.689904326,-87.607146058
9,Edison Park,41.70728151,-87.615901033
9,Edison Park,41.677125487,-87.621869596
9,Edison Park,41.707167842,-87.623226752
9,Edison Park,41.686764409,-87.60708252
9,Edison Park,,
9,Edison Park,41.699967175,-87.616667098
9,Edison Park,41.654804999,-87.605099736
9,Edison Park,41.671721454,-87.628480897
9,Edison Park,41.688610361,-87.609536712
9,Edison Park,41.673440338,-87.623725696
9,Edison Park,41.707203646,-87.606566877
9,Edison Park,41.657507589,-87.613720139
9,Edison Park,41.688965711,-87.62250068
9,Edison Park,41.692833841,-87.60431945
10,Norwood Park,41.731348966,-87.549897359
10,Norwood Park,41.73681344,-87.552802376
10,Norwood Park,41.740385857,-87.553916974
10,Norwood Park,41.707706931,-87.559651388
10,Norwood Park,,
10,Norwood Park,41.733104108,-87.551330517
10,Norwood Park,41.717748564,-87.526946504
10,Norwood Park,41.702733151,-87.564808479
10,Norwood Park,,
10,Norwood Park,41.649561966,-87.536242317
10,Norwood Park,41.651431329,-87.527258234
10,Norwood Park,41.707212402,-87.565707312
10,Norwood Park,41.728329967,-87.543046806
10,Norwood Park,41.65125265,-87.537454574
10,Norwood Park,41.719518479,-87.537154913
10,Norwood Park,41.73147687,-87.548532945
10,Norwood Park,41.738357609,-87.552673758
10,Norwood Park,41.659183719,-87.553861272
10,Norwood Park,41.743855404,-87.554431988
10,Norwood Park,41.722044304,-87.549684382
10,Norwood Park,41.722044304,-87.549684382
10,Norwood Park,41.701437836,-87.56398899
10,Norwood Park,41.647069431,-87.544099244
10,Norwood Park,41.738505911,-87.549062921
10,Norwood Park,41.73271665,-87.554082971
10,Norwood Park,41.703939013,-87.530451533
10,Norwood Park,41.707616281,-87.562087869
10,Norwood Park,41.689512678,-87.534076149
10,Norwood Park,41.651165951,-87.548392529
10,Norwood Park,41.702212616,-87.529242599
10,Norwood Park,41.743352355,-87.546655144
10,Norwood Park,41.653047987,-87.542302804
10,Norwood Park,41.701790203,-87.525750734
10,Norwood Park,41.698566223,-87.528182182
10,Norwood Park,41.73871439,-87.553889553
10,Norwood Park,41.74183226,-87.553939788
10,Norwood Park,41.742793185,-87.55481125
10,Norwood Park,41.705941932,-87.563268783
10,Norwood Park,41.656859595,-87.538680962
10,Norwood Park,41.680481664,-87.540099953
10,Norwood Park,41.700499127,-87.541344359
10,Norwood Park,41.698171177,-87.5352835
10,Norwood Park,41.732950573,-87.545726941
10,Norwood Park,41.732857275,-87.545728081
10,Norwood Park,41.727483464,-87.546863427
10,Norwood Park,41.71699155,-87.534076405
10,Norwood Park,41.689430644,-87.536489904
10,Norwood Park,41.731909236,-87.550766157
10,Norwood Park,41.695006649,-87.532869397
10,Norwood Park,41.722725152,-87.554566354
