ward_no,Areaname,crime_type,arrest,year,crime_location,latitude,longitude
25,Austin,DECEPTIVE PRACTICE,f,2015,SMALL RETAIL STORE,,
25,Austin,MOTOR VEHICLE THEFT,f,2015,RESIDENTIAL YARD (FRONT/BACK),41.85859739,-87.67428215
25,Austin,BURGLARY,f,2015,APARTMENT,41.85087598,-87.66967796
25,Austin,ROBBERY,t,2015,STREET,41.85955923,-87.67022692
25,Austin,MOTOR VEHICLE THEFT,f,2015,STREET,41.85822298,-87.63778318
25,Austin,CRIMINAL DAMAGE,f,2015,STREET,41.85585299,-87.67473613
25,Austin,CRIMINAL DAMAGE,f,2015,STREET,41.85586066,-87.67415975
25,Austin,ROBBERY,f,2015,SIDEWALK,41.85781862,-87.66488918
25,Austin,MOTOR VEHICLE THEFT,f,2015,STREET,41.85949272,-87.65647271
25,Austin,ROBBERY,f,2015,SIDEWALK,41.85575845,-87.66125829
25,Austin,BATTERY,f,2015,SIDEWALK,41.8541247,-87.66722545
25,Austin,NARCOTICS,t,2015,PARKING LOT/GARAGE(NON.RESID.),41.85202372,-87.68662741
25,Austin,CRIMINAL DAMAGE,f,2015,STREET,41.85572492,-87.68405367
25,Austin,MOTOR VEHICLE THEFT,f,2015,STREET,41.85975853,-87.65687371
25,Austin,CRIMINAL DAMAGE,f,2015,SMALL RETAIL STORE,41.85585863,-87.67428457
25,Austin,CRIMINAL DAMAGE,f,2015,STREET,41.85582515,-87.67658277
25,Austin,THEFT,f,2015,RESTAURANT,41.85236867,-87.63583885
25,Austin,ASSAULT,f,2015,SIDEWALK,41.85491042,-87.67690781
25,Austin,ROBBERY,f,2015,STREET,41.84719523,-87.67816115
25,Austin,ROBBERY,f,2015,ALLEY,41.85600905,-87.6646988
25,Austin,BATTERY,t,2015,SIDEWALK,41.85426917,-87.65953035
25,Austin,ROBBERY,f,2015,ALLEY,41.85730909,-87.65381973
25,Austin,ASSAULT,t,2015,STREET,41.85572268,-87.67594145
25,Austin,THEFT,f,2015,SPORTS ARENA/STADIUM,41.85769396,-87.63022339
25,Austin,ROBBERY,f,2015,STREET,41.86974578,-87.68122794
25,Austin,CRIM SEXUAL ASSAULT,f,2015,APARTMENT,41.86337575,-87.65645745
25,Austin,MOTOR VEHICLE THEFT,f,2015,OTHER,41.85604747,-87.63202906
25,Austin,DECEPTIVE PRACTICE,f,2015,APARTMENT,41.87392022,-87.66178038
25,Austin,ROBBERY,f,2015,SIDEWALK,41.87169282,-87.66240951
25,Austin,ROBBERY,t,2015,RESIDENTIAL YARD (FRONT/BACK),41.87224371,-87.6641698
25,Austin,NARCOTICS,t,2015,CHA APARTMENT,41.86346327,-87.65223105
25,Austin,DECEPTIVE PRACTICE,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.85259906,-87.63536652
25,Austin,CRIMINAL DAMAGE,f,2015,STREET,41.85802895,-87.65118747
25,Austin,CRIMINAL DAMAGE,f,2015,OTHER,41.85710806,-87.67108184
25,Austin,DECEPTIVE PRACTICE,f,2015,GAS STATION,41.85231575,-87.66666795
25,Austin,ASSAULT,f,2015,STREET,41.85263666,-87.64707139
25,Austin,THEFT,f,2015,SIDEWALK,41.85727565,-87.66166455
25,Austin,OTHER OFFENSE,f,2015,RESIDENCE,41.84700124,-87.679756
25,Austin,DECEPTIVE PRACTICE,f,2015,RESIDENCE,,
25,Austin,NARCOTICS,t,2015,STREET,41.85283218,-87.67340902
25,Austin,ROBBERY,f,2015,STREET,41.84977411,-87.6347329
25,Austin,BATTERY,f,2015,CTA BUS,41.86523701,-87.64685956
25,Austin,BATTERY,f,2015,STREET,41.85378457,-87.67343227
25,Austin,ASSAULT,f,2015,STREET,41.8531116,-87.67475691
25,Austin,ROBBERY,f,2015,ALLEY,41.84910578,-87.63584493
25,Austin,ROBBERY,f,2015,STREET,41.85618855,-87.63311405
25,Austin,THEFT,f,2015,SMALL RETAIL STORE,41.8528827,-87.63552861
25,Austin,THEFT,f,2015,OTHER,41.85158028,-87.65867766
25,Austin,THEFT,t,2015,CTA PLATFORM,41.8528683,-87.63091491
25,Austin,THEFT,f,2015,STREET,,
26,West Garfield Park,THEFT,f,2015,RESIDENCE PORCH/HALLWAY,,
26,West Garfield Park,BATTERY,t,2015,RESIDENCE,41.91240785,-87.71906902
26,West Garfield Park,BATTERY,t,2015,APARTMENT,41.90556225,-87.70761439
26,West Garfield Park,CRIMINAL DAMAGE,f,2015,RESIDENCE,41.89156022,-87.66838287
26,West Garfield Park,ROBBERY,t,2015,PARKING LOT/GARAGE(NON.RESID.),41.89066348,-87.68626718
26,West Garfield Park,BATTERY,f,2015,SIDEWALK,41.9073216,-87.69569457
26,West Garfield Park,BURGLARY,f,2015,APARTMENT,41.91587179,-87.71511182
26,West Garfield Park,ASSAULT,f,2015,OTHER,41.91027426,-87.69123823
26,West Garfield Park,OTHER OFFENSE,f,2015,APARTMENT,41.90817937,-87.7170927
26,West Garfield Park,THEFT,f,2015,RESIDENCE PORCH/HALLWAY,41.89792438,-87.6955236
26,West Garfield Park,CRIMINAL DAMAGE,f,2015,STREET,41.89855701,-87.69677352
26,West Garfield Park,ASSAULT,t,2015,APARTMENT,41.91448022,-87.71506647
26,West Garfield Park,BATTERY,f,2015,SIDEWALK,41.90703235,-87.69697955
26,West Garfield Park,ROBBERY,f,2015,STREET,41.91575744,-87.72040001
26,West Garfield Park,THEFT,f,2015,RESIDENCE PORCH/HALLWAY,41.90748379,-87.68837502
26,West Garfield Park,BATTERY,f,2015,SIDEWALK,41.91909618,-87.71816346
26,West Garfield Park,BATTERY,f,2015,RESIDENCE,41.90824602,-87.71011936
26,West Garfield Park,NARCOTICS,t,2015,STREET,41.90881833,-87.7216273
26,West Garfield Park,DECEPTIVE PRACTICE,f,2015,RESIDENCE,41.92022405,-87.72175721
26,West Garfield Park,BATTERY,f,2015,RESIDENCE,,
26,West Garfield Park,OTHER OFFENSE,f,2015,APARTMENT,41.9023555,-87.68947354
26,West Garfield Park,CRIMINAL TRESPASS,f,2015,STREET,41.90196014,-87.70179424
26,West Garfield Park,THEFT,f,2015,DRUG STORE,41.90184559,-87.71554468
26,West Garfield Park,CRIMINAL DAMAGE,f,2015,ALLEY,41.9034973,-87.69689343
26,West Garfield Park,BURGLARY,f,2015,RESIDENCE,41.89851419,-87.70044709
26,West Garfield Park,MOTOR VEHICLE THEFT,f,2015,STREET,41.91250585,-87.70572797
26,West Garfield Park,MOTOR VEHICLE THEFT,f,2015,STREET,41.90908529,-87.69209144
26,West Garfield Park,DECEPTIVE PRACTICE,f,2015,APARTMENT,41.91442244,-87.71913054
26,West Garfield Park,BATTERY,f,2015,APARTMENT,41.92465592,-87.71254296
26,West Garfield Park,NARCOTICS,t,2015,STREET,41.90536793,-87.71786547
26,West Garfield Park,ASSAULT,t,2015,RESIDENCE,41.90635406,-87.71855398
26,West Garfield Park,THEFT,f,2015,APARTMENT,41.92090229,-87.72029198
26,West Garfield Park,ASSAULT,f,2015,APARTMENT,41.90224809,-87.70676881
26,West Garfield Park,MOTOR VEHICLE THEFT,f,2015,STREET,41.89141202,-87.66838073
26,West Garfield Park,OTHER OFFENSE,f,2015,RESIDENCE,41.90186324,-87.70765418
26,West Garfield Park,THEFT,f,2015,RESIDENCE-GARAGE,,
26,West Garfield Park,BATTERY,f,2015,APARTMENT,41.92099561,-87.71263356
26,West Garfield Park,ROBBERY,f,2015,SIDEWALK,41.90762658,-87.69083862
26,West Garfield Park,ARSON,f,2015,DRIVEWAY - RESIDENTIAL,41.91915841,-87.71239049
26,West Garfield Park,THEFT,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.9023658,-87.71685473
26,West Garfield Park,THEFT,f,2015,STREET,41.89072819,-87.68266361
26,West Garfield Park,BATTERY,f,2015,APARTMENT,41.89664542,-87.69797155
26,West Garfield Park,MOTOR VEHICLE THEFT,f,2015,STREET,41.90861522,-87.72162189
26,West Garfield Park,BATTERY,f,2015,APARTMENT,41.91015691,-87.70374507
26,West Garfield Park,BATTERY,f,2015,APARTMENT,41.90012449,-87.70785481
26,West Garfield Park,CRIMINAL DAMAGE,f,2015,STREET,41.92095552,-87.71588583
26,West Garfield Park,CRIMINAL DAMAGE,f,2015,STREET,41.90595895,-87.70688682
26,West Garfield Park,BATTERY,f,2015,SIDEWALK,41.90917584,-87.69209053
26,West Garfield Park,THEFT,f,2015,APARTMENT,41.91931073,-87.71928208
26,West Garfield Park,BURGLARY,f,2015,RESIDENCE,41.90548102,-87.7154178
26,West Garfield Park,BATTERY,f,2015,APARTMENT,41.91076007,-87.71170038
26,West Garfield Park,ASSAULT,f,2015,APARTMENT,41.89925741,-87.69986306
26,West Garfield Park,THEFT,f,2015,RESIDENCE-GARAGE,41.89121891,-87.68548663
26,West Garfield Park,CRIMINAL DAMAGE,f,2015,RESIDENCE,41.90282554,-87.70748315
26,West Garfield Park,THEFT,f,2015,SMALL RETAIL STORE,41.90184559,-87.71554468
26,West Garfield Park,THEFT,f,2015,STREET,41.9131063,-87.71016393
26,West Garfield Park,MOTOR VEHICLE THEFT,f,2015,STREET,41.91723399,-87.72094436
26,West Garfield Park,BATTERY,f,2015,APARTMENT,41.92547752,-87.71579445
26,West Garfield Park,BURGLARY,f,2015,OTHER,41.91970272,-87.71358305
26,West Garfield Park,ROBBERY,f,2015,SIDEWALK,41.9210428,-87.70868308
26,West Garfield Park,BATTERY,t,2015,APARTMENT,41.90151843,-87.69684329
26,West Garfield Park,DECEPTIVE PRACTICE,f,2015,RESIDENCE,,
26,West Garfield Park,BURGLARY,f,2015,APARTMENT,41.92001873,-87.71774307
26,West Garfield Park,OTHER OFFENSE,f,2015,RESIDENCE,41.89664542,-87.69797155
26,West Garfield Park,BATTERY,t,2015,RESIDENTIAL YARD (FRONT/BACK),41.9036057,-87.69073567
26,West Garfield Park,CRIMINAL DAMAGE,f,2015,APARTMENT,41.9028187,-87.70824361
26,West Garfield Park,BATTERY,f,2015,APARTMENT,41.92278435,-87.71610336
26,West Garfield Park,THEFT,t,2015,HOSPITAL BUILDING/GROUNDS,41.90050559,-87.69928504
26,West Garfield Park,BURGLARY,f,2015,RESIDENCE,41.90898102,-87.68964209
26,West Garfield Park,BURGLARY,f,2015,RESIDENCE,41.89621588,-87.69425137
26,West Garfield Park,MOTOR VEHICLE THEFT,f,2015,STREET,41.89565641,-87.69579593
26,West Garfield Park,MOTOR VEHICLE THEFT,f,2015,STREET,41.89225614,-87.67773391
26,West Garfield Park,THEFT,f,2015,STREET,41.91676849,-87.72165058
26,West Garfield Park,BATTERY,f,2015,SIDEWALK,41.90291112,-87.69857799
26,West Garfield Park,CRIMINAL DAMAGE,f,2015,ALLEY,41.90299923,-87.68877648
26,West Garfield Park,ASSAULT,f,2015,OTHER,41.90291789,-87.69781753
26,West Garfield Park,BURGLARY,f,2015,APARTMENT,41.8918366,-87.67204909
26,West Garfield Park,THEFT,f,2015,RESIDENCE PORCH/HALLWAY,41.92473396,-87.70569633
26,West Garfield Park,THEFT,f,2015,APARTMENT,41.91078977,-87.71009095
26,West Garfield Park,THEFT,f,2015,OTHER,41.89669481,-87.69797106
26,West Garfield Park,OTHER OFFENSE,f,2015,RESIDENCE,41.90372364,-87.68827695
26,West Garfield Park,BURGLARY,f,2015,APARTMENT,41.90731095,-87.69083076
26,West Garfield Park,ASSAULT,f,2015,RESIDENTIAL YARD (FRONT/BACK),41.92099561,-87.71263356
26,West Garfield Park,THEFT,f,2015,RESIDENCE PORCH/HALLWAY,41.9047913,-87.69271482
26,West Garfield Park,CRIMINAL DAMAGE,f,2015,STREET,41.91098852,-87.70677519
26,West Garfield Park,BATTERY,f,2015,STREET,41.89565442,-87.69593185
26,West Garfield Park,BURGLARY,f,2015,CURRENCY EXCHANGE,41.91729208,-87.71590644
26,West Garfield Park,THEFT,f,2015,STREET,41.89831576,-87.70529025
26,West Garfield Park,OTHER OFFENSE,t,2015,SIDEWALK,41.90535268,-87.69201123
26,West Garfield Park,ASSAULT,f,2015,STREET,41.9066218,-87.71424593
26,West Garfield Park,OTHER OFFENSE,t,2015,SIDEWALK,41.90535268,-87.69201123
26,West Garfield Park,DECEPTIVE PRACTICE,t,2015,RESIDENCE,,
26,West Garfield Park,CRIMINAL TRESPASS,f,2015,RESIDENCE,41.90293789,-87.69548472
26,West Garfield Park,ASSAULT,f,2015,SIDEWALK,41.91068982,-87.71495242
26,West Garfield Park,THEFT,f,2015,GROCERY FOOD STORE,41.91007753,-87.70981866
26,West Garfield Park,CRIMINAL DAMAGE,f,2015,APARTMENT,41.89221127,-87.68045591
26,West Garfield Park,THEFT,f,2015,STREET,41.90244883,-87.69934296
26,West Garfield Park,THEFT,f,2015,STREET,41.91269664,-87.71663042
26,West Garfield Park,THEFT,f,2015,STREET,41.91417399,-87.71019764
26,West Garfield Park,CRIMINAL DAMAGE,f,2015,STREET,41.89918411,-87.70751504
26,West Garfield Park,THEFT,f,2015,RESIDENCE,41.91557294,-87.70756437
26,West Garfield Park,NARCOTICS,t,2015,STREET,41.92558126,-87.71213345
26,West Garfield Park,BATTERY,f,2015,VEHICLE NON-COMMERCIAL,41.90956826,-87.70700583
26,West Garfield Park,PUBLIC PEACE VIOLATION,t,2015,SIDEWALK,41.89650953,-87.69672407
26,West Garfield Park,CRIMINAL DAMAGE,f,2015,STREET,41.9149546,-87.70689806
26,West Garfield Park,CRIMINAL DAMAGE,t,2015,OTHER,41.92411286,-87.7120889
26,West Garfield Park,NARCOTICS,t,2015,STREET,41.89918793,-87.70721012
26,West Garfield Park,DECEPTIVE PRACTICE,f,2015,OTHER,41.91026209,-87.69249847
26,West Garfield Park,BATTERY,f,2015,VEHICLE NON-COMMERCIAL,41.89090773,-87.67181995
26,West Garfield Park,ROBBERY,f,2015,SIDEWALK,41.89316189,-87.67776138
26,West Garfield Park,DECEPTIVE PRACTICE,f,2015,GAS STATION,41.91000536,-87.71575991
26,West Garfield Park,THEFT,f,2015,APARTMENT,41.90730941,-87.71300862
26,West Garfield Park,BATTERY,f,2015,APARTMENT,41.90730941,-87.71300862
26,West Garfield Park,THEFT,f,2015,RESIDENCE,41.89221578,-87.68028324
26,West Garfield Park,CRIMINAL DAMAGE,f,2015,STREET,41.90998988,-87.71696507
26,West Garfield Park,ASSAULT,f,2015,SMALL RETAIL STORE,41.91724906,-87.71965457
26,West Garfield Park,OTHER OFFENSE,f,2015,RESIDENCE,41.90732327,-87.68959996
26,West Garfield Park,THEFT,f,2015,APARTMENT,41.9070532,-87.71792275
26,West Garfield Park,THEFT,f,2015,STREET,41.90733405,-87.71046253
26,West Garfield Park,THEFT,f,2015,RESTAURANT,41.91009083,-87.70873109
26,West Garfield Park,THEFT,f,2015,STREET,41.91949771,-87.72295464
26,West Garfield Park,BURGLARY,f,2015,OTHER,41.91012272,-87.70602317
26,West Garfield Park,THEFT,f,2015,STREET,41.90889764,-87.71798218
26,West Garfield Park,ROBBERY,f,2015,ALLEY,41.91080898,-87.71009076
26,West Garfield Park,CRIMINAL DAMAGE,f,2015,CHA APARTMENT,41.89711474,-87.69798159
26,West Garfield Park,NARCOTICS,t,2015,SIDEWALK,41.91098898,-87.71496055
26,West Garfield Park,NARCOTICS,t,2015,HOSPITAL BUILDING/GROUNDS,41.90050559,-87.69928504
26,West Garfield Park,THEFT,f,2015,STREET,41.90702664,-87.70692046
26,West Garfield Park,BATTERY,t,2015,APARTMENT,41.909247,-87.69451817
26,West Garfield Park,THEFT,f,2015,STREET,41.91239869,-87.71175796
26,West Garfield Park,THEFT,f,2015,STREET,41.90824822,-87.71002015
26,West Garfield Park,ROBBERY,t,2015,RESIDENCE-GARAGE,41.89301014,-87.68778976
26,West Garfield Park,BATTERY,f,2015,RESIDENCE,41.90724463,-87.72036389
26,West Garfield Park,BATTERY,f,2015,STREET,41.90591534,-87.69448894
26,West Garfield Park,THEFT,f,2015,RESIDENCE PORCH/HALLWAY,41.89659566,-87.69247351
26,West Garfield Park,DECEPTIVE PRACTICE,f,2015,CURRENCY EXCHANGE,,
26,West Garfield Park,THEFT,f,2015,VEHICLE NON-COMMERCIAL,41.90276543,-87.71513174
26,West Garfield Park,THEFT,f,2015,OTHER,41.90412856,-87.6969092
26,West Garfield Park,THEFT,f,2015,STREET,41.91286815,-87.70573911
26,West Garfield Park,PUBLIC PEACE VIOLATION,t,2015,"SCHOOL, PUBLIC, GROUNDS",41.90709251,-87.69446985
26,West Garfield Park,BATTERY,f,2015,APARTMENT,41.89803155,-87.7010065
26,West Garfield Park,THEFT,f,2015,"SCHOOL, PUBLIC, BUILDING",41.89752479,-87.70467357
26,West Garfield Park,BURGLARY,f,2015,APARTMENT,41.9100414,-87.71277276
26,West Garfield Park,THEFT,f,2015,GAS STATION,41.91000536,-87.71575991
26,West Garfield Park,BATTERY,f,2015,APARTMENT,41.91406055,-87.71306816
26,West Garfield Park,MOTOR VEHICLE THEFT,f,2015,STREET,41.90724258,-87.71792828
26,West Garfield Park,ROBBERY,f,2015,STREET,41.90569352,-87.71666108
26,West Garfield Park,MOTOR VEHICLE THEFT,f,2015,STREET,41.91058223,-87.71332227
26,West Garfield Park,THEFT,f,2015,STREET,41.91921777,-87.70765369
26,West Garfield Park,OTHER OFFENSE,f,2015,APARTMENT,41.91460868,-87.70385931
26,West Garfield Park,THEFT,f,2015,STREET,41.89210585,-87.68704595
26,West Garfield Park,THEFT,f,2015,RESIDENCE PORCH/HALLWAY,41.90459847,-87.71256832
26,West Garfield Park,ASSAULT,f,2015,APARTMENT,41.92037626,-87.71686513
26,West Garfield Park,NARCOTICS,t,2015,SIDEWALK,41.89612231,-87.70114287
26,West Garfield Park,BURGLARY,f,2015,APARTMENT,41.92713907,-87.71705726
26,West Garfield Park,BATTERY,f,2015,APARTMENT,41.91824781,-87.71248015
26,West Garfield Park,BURGLARY,f,2015,RESIDENCE-GARAGE,41.91089503,-87.71944357
26,West Garfield Park,BATTERY,t,2015,RESIDENCE,41.90308635,-87.71868083
26,West Garfield Park,THEFT,f,2015,STREET,41.89479474,-87.68989475
26,West Garfield Park,THEFT,f,2015,STREET,41.89151649,-87.68960445
26,West Garfield Park,BURGLARY,f,2015,RESIDENCE,41.90193135,-87.71059219
26,West Garfield Park,NARCOTICS,t,2015,SIDEWALK,41.90242145,-87.71699746
26,West Garfield Park,MOTOR VEHICLE THEFT,f,2015,STREET,41.92001678,-87.71789006
26,West Garfield Park,ASSAULT,f,2015,STREET,41.88988295,-87.66734254
26,West Garfield Park,CRIMINAL DAMAGE,f,2015,APARTMENT,41.92191234,-87.71266142
26,West Garfield Park,BURGLARY,f,2015,STREET,41.89921139,-87.70497292
26,West Garfield Park,ASSAULT,f,2015,STREET,41.90161449,-87.69684601
26,West Garfield Park,CRIMINAL DAMAGE,f,2015,STREET,41.91248039,-87.70458562
26,West Garfield Park,THEFT,f,2015,PARKING LOT/GARAGE(NON.RESID.),41.89473476,-87.69537536
26,West Garfield Park,OTHER OFFENSE,f,2015,RESIDENCE,41.91285291,-87.70345773
26,West Garfield Park,NARCOTICS,t,2015,MEDICAL/DENTAL OFFICE,41.91010524,-87.70784923
26,West Garfield Park,THEFT,f,2015,RESIDENCE,41.92473396,-87.70569633
26,West Garfield Park,THEFT,f,2015,APARTMENT,41.90526346,-87.69077782
26,West Garfield Park,THEFT,f,2015,STREET,41.89116266,-87.68670654
26,West Garfield Park,OTHER OFFENSE,t,2015,RESIDENCE,41.90751792,-87.69448031
26,West Garfield Park,THEFT,f,2015,"SCHOOL, PUBLIC, BUILDING",41.90643945,-87.7099606
26,West Garfield Park,CRIMINAL DAMAGE,f,2015,VEHICLE NON-COMMERCIAL,41.90170208,-87.70227432
26,West Garfield Park,OFFENSE INVOLVING CHILDREN,f,2015,APARTMENT,,
26,West Garfield Park,BATTERY,f,2015,OTHER,41.90148782,-87.70674686
26,West Garfield Park,ROBBERY,f,2015,STREET,41.89149784,-87.67998571
26,West Garfield Park,NARCOTICS,t,2015,SIDEWALK,41.90490136,-87.71174252
26,West Garfield Park,ROBBERY,f,2015,STREET,41.90512214,-87.69200619
26,West Garfield Park,BATTERY,t,2015,APARTMENT,41.90737817,-87.68960309
26,West Garfield Park,THEFT,f,2015,STREET,41.90596994,-87.70689038
26,West Garfield Park,THEFT,f,2015,RESIDENTIAL YARD (FRONT/BACK),41.90743995,-87.69083314
26,West Garfield Park,THEFT,f,2015,STREET,41.91751082,-87.7167788
26,West Garfield Park,OTHER OFFENSE,t,2015,APARTMENT,41.90535268,-87.69201123
26,West Garfield Park,THEFT,f,2015,STREET,41.89564346,-87.69841122
26,West Garfield Park,BATTERY,f,2015,RESIDENCE,41.91076007,-87.71170038
26,West Garfield Park,BATTERY,t,2015,APARTMENT,41.89476208,-87.69288851
26,West Garfield Park,CRIMINAL DAMAGE,f,2015,BAR OR TAVERN,41.9100477,-87.71241634
26,West Garfield Park,CRIMINAL DAMAGE,f,2015,RESIDENCE,41.90555454,-87.70821325
26,West Garfield Park,BATTERY,t,2015,SIDEWALK,41.90730955,-87.71303433
26,West Garfield Park,THEFT,f,2015,PARK PROPERTY,41.90734682,-87.70124888
26,West Garfield Park,BATTERY,f,2015,SIDEWALK,41.89097577,-87.66744872
26,West Garfield Park,CRIMINAL DAMAGE,f,2015,RESIDENCE,41.91557495,-87.70742841
26,West Garfield Park,CRIMINAL TRESPASS,f,2015,RESIDENCE PORCH/HALLWAY,41.90914819,-87.71050001
26,West Garfield Park,WEAPONS VIOLATION,t,2015,SIDEWALK,41.90295809,-87.69319599
26,West Garfield Park,BATTERY,f,2015,SIDEWALK,41.90915411,-87.71007379
26,West Garfield Park,BATTERY,f,2015,APARTMENT,41.89095846,-87.66872333
27,East Garfield Park,CRIMINAL DAMAGE,f,2015,STREET,41.89171014,-87.64584162
27,East Garfield Park,THEFT,f,2015,APARTMENT,41.90682305,-87.64088542
27,East Garfield Park,CRIMINAL DAMAGE,f,2015,STREET,41.8945713,-87.66236111
27,East Garfield Park,THEFT,f,2015,BAR OR TAVERN,,
27,East Garfield Park,DECEPTIVE PRACTICE,f,2015,OTHER,41.8843059,-87.66015495
27,East Garfield Park,THEFT,f,2015,COMMERCIAL / BUSINESS OFFICE,41.88671653,-87.65383136
27,East Garfield Park,OFFENSE INVOLVING CHILDREN,f,2015,APARTMENT,41.90214133,-87.66260511
27,East Garfield Park,CRIM SEXUAL ASSAULT,f,2015,APARTMENT,41.90839049,-87.63462318
27,East Garfield Park,BATTERY,f,2015,OTHER,41.89637069,-87.71756252
27,East Garfield Park,ASSAULT,f,2015,RESIDENCE PORCH/HALLWAY,41.90186944,-87.71896801
27,East Garfield Park,MOTOR VEHICLE THEFT,f,2015,STREET,41.89504781,-87.71142303
27,East Garfield Park,ROBBERY,f,2015,STREET,41.88853016,-87.64869625
27,East Garfield Park,THEFT,f,2015,STREET,41.89972788,-87.66615665
27,East Garfield Park,BATTERY,t,2015,CHA APARTMENT,41.88409514,-87.67540096
27,East Garfield Park,THEFT,f,2015,STREET,41.90089357,-87.72071115
27,East Garfield Park,NARCOTICS,t,2015,STREET,41.8982542,-87.71518627
27,East Garfield Park,THEFT,f,2015,STREET,41.89605818,-87.65480487
27,East Garfield Park,THEFT,f,2015,DEPARTMENT STORE,41.89587761,-87.70656663
27,East Garfield Park,CRIMINAL DAMAGE,f,2015,STREET,41.89440409,-87.65771295
27,East Garfield Park,NARCOTICS,t,2015,SIDEWALK,41.88906922,-87.71979214
27,East Garfield Park,BATTERY,f,2015,RESIDENCE,41.88991885,-87.71907519
27,East Garfield Park,BATTERY,f,2015,VEHICLE NON-COMMERCIAL,41.8944879,-87.71140643
27,East Garfield Park,BATTERY,f,2015,APARTMENT,41.90558771,-87.64813199
27,East Garfield Park,NARCOTICS,t,2015,SIDEWALK,41.89283122,-87.71257577
27,East Garfield Park,THEFT,f,2015,GROCERY FOOD STORE,41.90884995,-87.64664598
27,East Garfield Park,THEFT,f,2015,GOVERNMENT BUILDING/PROPERTY,41.89436597,-87.72605518
27,East Garfield Park,THEFT,f,2015,STREET,41.90990288,-87.64742088
27,East Garfield Park,NARCOTICS,t,2015,STREET,41.89904257,-87.72406042
27,East Garfield Park,DECEPTIVE PRACTICE,f,2015,DEPARTMENT STORE,41.90399688,-87.64323024
27,East Garfield Park,NARCOTICS,t,2015,SIDEWALK,41.89911541,-87.71560773
27,East Garfield Park,CRIMINAL DAMAGE,f,2015,STREET,41.90157603,-87.72261108
27,East Garfield Park,NARCOTICS,t,2015,SIDEWALK,41.8996194,-87.71645138
27,East Garfield Park,DECEPTIVE PRACTICE,f,2015,RESIDENCE,41.88198142,-87.65966892
27,East Garfield Park,BURGLARY,f,2015,RESIDENCE,41.88428044,-87.69560056
27,East Garfield Park,BATTERY,t,2015,RESIDENTIAL YARD (FRONT/BACK),41.90843054,-87.63850953
27,East Garfield Park,THEFT,f,2015,APARTMENT,41.88997681,-87.71504572
27,East Garfield Park,BATTERY,t,2015,APARTMENT,41.89421473,-87.72237637
27,East Garfield Park,NARCOTICS,t,2015,STREET,41.88986517,-87.66853634
27,East Garfield Park,THEFT,f,2015,BAR OR TAVERN,41.89851621,-87.63724693
27,East Garfield Park,DECEPTIVE PRACTICE,f,2015,TAXICAB,41.90715332,-87.63968057
27,East Garfield Park,BATTERY,t,2015,RESIDENCE,41.88988178,-87.72396385
27,East Garfield Park,ROBBERY,f,2015,STREET,41.89368433,-87.71048499
27,East Garfield Park,NARCOTICS,t,2015,SIDEWALK,41.89992513,-87.71768265
27,East Garfield Park,CRIMINAL DAMAGE,f,2015,STREET,41.88321086,-87.66060712
27,East Garfield Park,MOTOR VEHICLE THEFT,f,2015,STREET,41.89427464,-87.66608119
27,East Garfield Park,ROBBERY,f,2015,ALLEY,41.89064206,-87.71373183
27,East Garfield Park,OTHER OFFENSE,f,2015,RESIDENCE,41.90485063,-87.72637094
27,East Garfield Park,ASSAULT,f,2015,OTHER,41.90372689,-87.64259764
27,East Garfield Park,THEFT,f,2015,STREET,41.89617589,-87.66082001
27,East Garfield Park,NARCOTICS,t,2015,OTHER,41.89807412,-87.71640014
27,East Garfield Park,BURGLARY,f,2015,RESIDENCE-GARAGE,41.89605504,-87.71755086
27,East Garfield Park,DECEPTIVE PRACTICE,f,2015,STREET,41.89414643,-87.71017565
27,East Garfield Park,NARCOTICS,t,2015,OTHER,41.8945137,-87.71262559
27,East Garfield Park,THEFT,f,2015,RESTAURANT,,
27,East Garfield Park,NARCOTICS,t,2015,STREET,41.89637069,-87.71756252
27,East Garfield Park,THEFT,t,2015,GROCERY FOOD STORE,41.90884995,-87.64664598
27,East Garfield Park,NARCOTICS,t,2015,SIDEWALK,41.89602273,-87.71511229
27,East Garfield Park,THEFT,t,2015,GROCERY FOOD STORE,41.90884995,-87.64664598
27,East Garfield Park,THEFT,f,2015,RESIDENCE,41.88541326,-87.70495758
27,East Garfield Park,NARCOTICS,t,2015,SIDEWALK,41.89430223,-87.71871732
27,East Garfield Park,OTHER OFFENSE,f,2015,RESIDENCE,41.89987257,-87.72377704
27,East Garfield Park,NARCOTICS,t,2015,SIDEWALK,41.90273292,-87.71930135
27,East Garfield Park,PUBLIC PEACE VIOLATION,f,2015,STREET,41.89910503,-87.71673917
27,East Garfield Park,THEFT,f,2015,STREET,41.89996835,-87.66739938
27,East Garfield Park,THEFT,f,2015,RESIDENCE,,
27,East Garfield Park,THEFT,f,2015,CTA BUS,41.89631898,-87.65203999
27,East Garfield Park,PUBLIC PEACE VIOLATION,t,2015,RESIDENTIAL YARD (FRONT/BACK),41.89418545,-87.71383715
